idCDP,BROAD_CPD_ID,CPD_ID,CPD_NAME,CPD_NAME_TYPE,cpd_type,CBP_SMILES 
9463,BRD-K70380532,396909,BRD-K70380532,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1
9464,BRD-K56618252,401007,BRD-K56618252,BROAD_CPD_ID,DOS,CC(C)CC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9465,BRD-K94082609,396690,BRD-K94082609,BROAD_CPD_ID,DOS,COc1cccc(NC(=O)N(C)C[C@@H]2Oc3ncc(\C=C\c4ccccc4)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)c1
9466,BRD-K46211110,409523,BRD-K46211110,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
9467,BRD-K69038251,402098,BRD-K69038251,BROAD_CPD_ID,DOS,COc1ccc(cc1)S(=O)(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)-c1cccc(F)c1
9468,BRD-K01973494,396483,BRD-K01973494,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
9469,BRD-K07734771,410977,BRD-K07734771,BROAD_CPD_ID,DOS,CC(C)CC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9470,BRD-K13927197,404252,BRD-K13927197,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2cnccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
9471,BRD-K56957303,400939,BRD-K56957303,BROAD_CPD_ID,DOS,COCC#Cc1ccc2c(O[C@@H](CN(C)Cc3ccc4OCOc4c3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9472,BRD-K32882942,395386,BRD-K32882942,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@@H](CN(C)C(=O)c3ccccc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
9473,BRD-K18208847,400863,BRD-K18208847,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
9474,BRD-K32444429,396538,BRD-K32444429,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO
9475,BRD-K43205312,400010,BRD-K43205312,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1
9476,BRD-K54922310,397968,BRD-K54922310,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1
9477,BRD-K15690866,396734,BRD-K15690866,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
9478,BRD-K93195215,395581,BRD-K93195215,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccncc2)Oc2ncc(cc2C1=O)C#CC1CCCC1
9479,BRD-K17231179,396916,BRD-K17231179,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccncc2)Oc2ncc(cc2C1=O)C#CC1CCCC1
9480,BRD-K77291765,404562,BRD-K77291765,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2cnccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
9481,BRD-K68574010,400879,BRD-K68574010,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
9482,BRD-K90625628,397897,BRD-K90625628,BROAD_CPD_ID,DOS,COc1ccccc1-c1cnc2O[C@@H](CN(C)Cc3ccc(F)cc3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
9483,BRD-K84110809,405131,BRD-K84110809,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cncnc2)Oc2cc(ccc2S1(=O)=O)-c1ccc(C)cc1
9484,BRD-K98535230,398497,BRD-K98535230,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2ncc(Br)cc2C1=O
9485,BRD-K89820077,399086,BRD-K89820077,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccn2)Oc2ncc(cc2C1=O)C1=CCCC1
9486,BRD-K43603649,396223,BRD-K43603649,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C1=CCCC1
9487,BRD-K28429328,402385,BRD-K28429328,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CC2)Oc2cc(Br)ccc2S1(=O)=O
9488,BRD-K91467755,409175,BRD-K91467755,BROAD_CPD_ID,DOS,CC(C)CC#Cc1ccc2c(O[C@@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9489,BRD-K15052303,399229,BRD-K15052303,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)-c1cncnc1
9490,BRD-K15602285,398572,BRD-K15602285,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)C#CC1(O)CCCC1
9491,BRD-K63252672,401898,BRD-K63252672,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cncnc2)Oc2cc(ccc2S1(=O)=O)-c1ccc(C)cc1
9492,BRD-K92356505,404272,BRD-K92356505,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2cnccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
9493,BRD-K70533557,399606,BRD-K70533557,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)C#Cc1ccccc1F
9494,BRD-K09258973,465833,BRD-K09258973,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
9495,BRD-K82115725,402037,BRD-K82115725,BROAD_CPD_ID,DOS,C\C=C\c1ccc2c(O[C@@H](CN(C)Cc3ccc(cc3)C(O)=O)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9496,BRD-K18887540,378661,BRD-K18887540,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CCOCC2)Oc2ncc(cc2C1=O)-c1ccccc1F
9497,BRD-K69229416,402094,BRD-K69229416,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)-c1ccc(cc1)C#N
9498,BRD-K10130686,452337,BRD-K10130686,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)Oc2ncc(cc2C1=O)C#CC(C)(C)O
9499,BRD-K06181307,400147,BRD-K06181307,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cncnc2)Oc2ncc(cc2C1=O)-c1ccccc1C
9500,BRD-K22718400,395170,BRD-K22718400,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccccn2)Oc2ncc(cc2C1=O)C1=CCCC1
9501,BRD-K29028138,403082,BRD-K29028138,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)-c1ccc(cc1)C#N
9502,BRD-K26641843,402944,BRD-K26641843,BROAD_CPD_ID,DOS,COCC#Cc1ccc2c(O[C@@H](CN(C)Cc3ccc4OCOc4c3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9503,BRD-K19601332,403108,BRD-K19601332,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
9504,BRD-K98953346,466041,BRD-K98953346,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO
9505,BRD-K80733946,400495,BRD-K80733946,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccncc2)Oc2ncc(cc2C1=O)C#CC1CCCC1
9506,BRD-K20451745,400919,BRD-K20451745,BROAD_CPD_ID,DOS,CC(C)C#Cc1ccc2c(O[C@@H](CN(C)C(=O)Nc3ccccc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9507,BRD-K65399214,410986,BRD-K65399214,BROAD_CPD_ID,DOS,C\C=C\c1ccc2c(O[C@H](CN(C)Cc3ccc(cc3)C(O)=O)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9508,BRD-K72580121,405714,BRD-K72580121,BROAD_CPD_ID,DOS,COc1ccccc1NC(=O)N(C)C[C@@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
9509,BRD-K11672894,404256,BRD-K11672894,BROAD_CPD_ID,DOS,C\C=C\c1ccc2c(O[C@@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9510,BRD-K78169765,395754,BRD-K78169765,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)-c1ccccc1F
9511,BRD-K59843356,401577,BRD-K59843356,BROAD_CPD_ID,DOS,C\C=C\c1ccc2c(O[C@H](CN(C)Cc3ccc(cc3)C(O)=O)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9512,BRD-K95479169,394203,BRD-K95479169,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)C1=CCCC1
9513,BRD-K61354849,349344,BRD-K61354849,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)Oc2ncc(Br)cc2C1=O
9514,BRD-K71141540,395064,BRD-K71141540,BROAD_CPD_ID,DOS,COCC#Cc1cnc2O[C@H](CN(C)C(=O)C3CCCCC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
9515,BRD-K68858233,348862,BRD-K68858233,BROAD_CPD_ID,DOS,CNC[C@@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
9516,BRD-K98586629,411594,BRD-K98586629,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cncnc2)Oc2cc(ccc2S1(=O)=O)-c1ccc(C)cc1
9517,BRD-K40376024,452833,BRD-K40376024,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)Oc2ncc(cc2C1=O)-c1cccc(c1)C(F)(F)F
9518,BRD-K77480803,404260,BRD-K77480803,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cncnc2)Oc2cc(ccc2S1(=O)=O)-c1ccc(C)cc1
9519,BRD-K19652835,409364,BRD-K19652835,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CC2)Oc2cc(Br)ccc2S1(=O)=O
9520,BRD-K04468899,403264,BRD-K04468899,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)\C=C\C
9521,BRD-K92239253,396547,BRD-K92239253,BROAD_CPD_ID,DOS,CNC[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)C#CC1(O)CCCC1
9522,BRD-K40164971,398068,BRD-K40164971,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc(F)cc2)Oc2ncc(Br)cc2C1=O
9523,BRD-K77237686,396987,BRD-K77237686,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)C#CC1(O)CCCC1
9524,BRD-K31093279,401376,BRD-K31093279,BROAD_CPD_ID,DOS,CCC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)C#Cc1ccccc1
9525,BRD-K91511557,404050,BRD-K91511557,BROAD_CPD_ID,DOS,CC(C)C#Cc1ccc2c(O[C@H](CN(C)C(=O)Nc3ccccc3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9526,BRD-K38434557,399524,BRD-K38434557,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)C#CCN(C)C
9527,BRD-K97106314,398783,BRD-K97106314,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)-c1ccccc1F
9528,BRD-K03243737,349009,BRD-K03243737,BROAD_CPD_ID,DOS,CNC[C@@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO
9529,BRD-K45112293,405492,BRD-K45112293,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)C#Cc1ccccc1F
9530,BRD-K18828858,394469,BRD-K18828858,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)-c1cncnc1
9531,BRD-K12513721,410840,BRD-K12513721,BROAD_CPD_ID,DOS,CC(C)C#Cc1ccc2c(O[C@H](CN(C)C(=O)Nc3ccccc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9532,BRD-K96057608,452536,BRD-K96057608,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc2ncccc2C1=O
9533,BRD-K50976856,349010,BRD-K50976856,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO
9534,BRD-K51707293,396579,BRD-K51707293,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
9535,BRD-K14122415,348861,BRD-K14122415,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2cc(Br)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
9536,BRD-K83254798,349262,BRD-K83254798,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(F)cc2)Oc2cc(Br)ccc2S1(=O)=O
9537,BRD-K04848570,348908,BRD-K04848570,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO
9538,BRD-K84062787,400632,BRD-K84062787,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)C#CCN(C)C
9539,BRD-K96839404,395598,BRD-K96839404,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO
9540,BRD-K85336956,397755,BRD-K85336956,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@H](CN(C)C(=O)c3ccccc3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1
9541,BRD-K80725855,410498,BRD-K80725855,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)C#Cc1ccccc1F
9542,BRD-K51898211,394842,BRD-K51898211,BROAD_CPD_ID,DOS,COc1cccc(NC(=O)N(C)C[C@@H]2Oc3ncc(\C=C\c4ccccc4)cc3C(=O)N(C[C@H]2C)[C@@H](C)CO)c1
9543,BRD-K93941597,395977,BRD-K93941597,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)-c1ccccc1F
9544,BRD-K11054031,394523,BRD-K11054031,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)-c1ccccc1F
9545,BRD-K28924192,400143,BRD-K28924192,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C1=CCCC1
9546,BRD-K41709602,397514,BRD-K41709602,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1
9547,BRD-K59667434,410122,BRD-K59667434,BROAD_CPD_ID,DOS,C\C=C\c1ccc2c(O[C@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9548,BRD-K74677971,405708,BRD-K74677971,BROAD_CPD_ID,DOS,CC(C)CC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3ccc(F)cc3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9549,BRD-K08806664,398814,BRD-K08806664,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)C#CCN(C)C
9550,BRD-K18686200,465849,BRD-K18686200,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@@H](CN(C)C(=O)c3ccccc3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
9551,BRD-K51927648,395094,BRD-K51927648,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Cc2ccccc2)Oc2ncc(cc2C1=O)C#CCN(C)C
9552,BRD-K73083501,402667,BRD-K73083501,BROAD_CPD_ID,DOS,CCC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)C#Cc1ccccc1
9553,BRD-K54141134,410708,BRD-K54141134,BROAD_CPD_ID,DOS,C\C=C\c1ccc2c(O[C@@H](CN(C)C(=O)c3cnccn3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9554,BRD-K52218664,376512,BRD-K52218664,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2c(C)noc2C)Oc2cc(Br)ccc2S1(=O)=O
9555,BRD-K52335877,400334,BRD-K52335877,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)-c1ccccc1F
9556,BRD-K12959846,398377,BRD-K12959846,BROAD_CPD_ID,DOS,COc1cccc(NC(=O)N(C)C[C@H]2Oc3ncc(\C=C\c4ccccc4)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)c1
9557,BRD-K92520489,395295,BRD-K92520489,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccc(F)cc2)Oc2ncc(Br)cc2C1=O
9558,BRD-K11566857,398883,BRD-K11566857,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
9559,BRD-K29519734,348910,BRD-K29519734,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCCCC2)Oc2ncc(Br)cc2C1=O
9560,BRD-K73027631,452695,BRD-K73027631,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C)Oc2ncc(cc2C1=O)-c1ccc(F)cc1
9561,BRD-K34561361,399866,BRD-K34561361,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
9562,BRD-K64268886,394996,BRD-K64268886,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2cncnc2)Oc2ncc(cc2C1=O)-c1ccccc1C
9563,BRD-K96249452,394137,BRD-K96249452,BROAD_CPD_ID,DOS,CCCC#Cc1cnc2O[C@@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
9564,BRD-K31250130,409877,BRD-K31250130,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cnccn2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
9565,BRD-K26127722,399527,BRD-K26127722,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1
9566,BRD-K44643967,402400,BRD-K44643967,BROAD_CPD_ID,DOS,CNC[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C#CC1CCCCC1
9567,BRD-K94685203,396143,BRD-K94685203,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1
9568,BRD-K88890050,396967,BRD-K88890050,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cncnc2)Oc2ncc(cc2C1=O)-c1ccccc1C
9569,BRD-K03675705,399330,BRD-K03675705,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)C#Cc1ccccc1F
9570,BRD-K91241684,404534,BRD-K91241684,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)-c1ccc(cc1)C#N
9571,BRD-K96009269,397116,BRD-K96009269,BROAD_CPD_ID,DOS,CNC[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@H]1C)[C@H](C)CO
9572,BRD-K12801140,404568,BRD-K12801140,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CC2)Oc2cc(Br)ccc2S1(=O)=O
9573,BRD-K17133642,401367,BRD-K17133642,BROAD_CPD_ID,DOS,CCCC#Cc1ccc2c(O[C@@H](CN(C)S(=O)(=O)c3cccc(OC)c3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9574,BRD-K06698399,395276,BRD-K06698399,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCOCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1
9575,BRD-K28357534,401176,BRD-K28357534,BROAD_CPD_ID,DOS,CCCC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3cccc(OC)c3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1
9576,BRD-K34620971,405742,BRD-K34620971,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CC2)Oc2cc(Br)ccc2S1(=O)=O
9577,BRD-K75168124,410086,BRD-K75168124,BROAD_CPD_ID,DOS,CCCC#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3cccc(OC)c3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
9578,BRD-K68980973,397337,BRD-K68980973,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)Oc2ncc(cc2C1=O)C#CC1CCCC1
9579,BRD-K87602457,404788,BRD-K87602457,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)C#Cc1ccccc1F
9580,BRD-K47409867,410808,BRD-K47409867,BROAD_CPD_ID,DOS,CCC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C#Cc1ccccc1
9581,BRD-K63761383,394892,BRD-K63761383,BROAD_CPD_ID,DOS,COCC#Cc1cnc2O[C@@H](CN(C)C(=O)C3CCCCC3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
9582,BRD-K22485581,401124,BRD-K22485581,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)\C=C\C
9583,BRD-K11399565,409198,BRD-K11399565,BROAD_CPD_ID,DOS,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2cc(ccc2S1(=O)=O)C#Cc1ccccc1F
9584,BRD-K39435284,397170,BRD-K39435284,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)C2CCOCC2)Oc2ncc(cc2C1=O)-c1ccccc1F
9585,BRD-K00446585,400890,BRD-K00446585,BROAD_CPD_ID,DOS,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC1(O)CCCC1
9586,BRD-K35122752,395241,BRD-K35122752,BROAD_CPD_ID,DOS,CNC[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)C#CC1(O)CCCC1
9587,BRD-K80921954,411326,BRD-K80921954,BROAD_CPD_ID,DOS,COCC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)-c1ccc(cc1)C#N
9588,BRD-K60729758,401579,BRD-K60729758,BROAD_CPD_ID,DOS,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc2cc(ccc2S1(=O)=O)C1=CCCC1
